Placa,Pais,Plot,Site,Provincia,Nro_Plot,Altitud_plot,Latitud_plot,Longitud_plot,Family,Genus,Species,Scientific_name,POM,IND3,DAP3,HT3,Code3,BA3,Year3,code notes names
210,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,15.1,13.17179704,,0.017907864,2019,ID_spp
211.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Clusiaceae,Tovomita,croatii,Tovomita croatii,1.3,1,15.5,13.40733753,,0.018869191,2019,ID_spp
211.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Clusiaceae,Tovomita,croatii,Tovomita croatii,1.3,1,7.7,7.96245614,,0.004656626,2019,ID_spp
212,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Symplocaceae,Symplocos,fuliginosa,Symplocos fuliginosa,1.7,1,65.9,27.71696228,,0.3410835,2019,ID_spp
213,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Urticaceae,Cecropia,bullata,Cecropia bullata,1.75,1,30.1,19.93460674,,0.071157859,2019,ID_spp
214,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.6,1,7.1,7.454096692,,0.003959192,2019,ID_spp
215,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,1.4,1,37.9,22.30747504,,0.112815378,2019,ID_spp
216,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.6,1,40.4,22.96011019,,0.128189547,2019,ID_spp
217,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Ceroxylon,echinulatum,Ceroxylon echinulatum,1.5,1,28,19.19069767,,0.061575216,2019,ID_spp
218,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Rubiaceae,Elaeagia,utilis,Elaeagia utilis,1.3,1,6.7,7.106478149,,0.003525652,2019,ID_spp
219,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.3,1,37.3,22.14385612,,0.109271661,2019,ID_spp
220,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,1.3,1,9,9.013106796,,0.006361725,2019,ID_spp
221,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Primulaceae,Clavija,laplanadae,Clavija laplanadae,1.55,1,9.6,9.475980861,,0.007238229,2019,ID_spp
222,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Rubiaceae,Elaeagia,utilis,Elaeagia utilis,1.45,1,9.1,9.091186441,,0.006503882,2019,ID_spp
223,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.6,1,12.4,11.47139013,,0.012076282,2019,ID_spp
224,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.5,7.794710327,,0.004417865,2019,ID_spp
225,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.8,1,34,21.19093656,,0.090792028,2019,ID_spp
226.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.55,1,6,6.480628272,,0.002827433,2019,ID_spp
226.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.3,7.625265823,,0.004185387,2019,ID_spp
226.3,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7,7.367857143,,0.003848451,2019,ID_spp
226.4,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6,6.480628272,,0.002827433,2019,ID_spp
227,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.3,1,30.5,20.07065391,,0.073061664,2019,ID_spp
228,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Rubiaceae,Pittoniotis,rotata,Pittoniotis rotata,1.8,1,25.9,18.39301205,,0.052685294,2019,ID_spp
229,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Araliaceae,Dendropanax,macrophyllus,Dendropanax macrophyllus,1.3,1,25.6,18.27432526,,0.051471854,2019,ID_spp
230,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Phyllanthaceae,Hieronyma,duquei,Hieronyma duquei,1.6,1,9.2,9.168888889,,0.00664761,2019,ID_spp
231,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.8,1,28.5,19.37248764,,0.063793966,2019,ID_spp
232,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8.6,8.696960784,,0.005808805,2019,ID_spp
233,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Solanaceae,Cestrum,megalophyllum,Cestrum megalophyllum,1.3,0,,,K,0,2019,ID_spp
234,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.7,1,25.3,18.1544,,0.050272551,2019,ID_spp
235,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Ceroxylon,echinulatum,Ceroxylon echinulatum,1.5,1,26.6,18.6652381,,0.055571632,2019,ID_spp
236,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.55,1,14,12.5030303,,0.015393804,2019,Genus id number plot
237,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.45,1,17.5,14.52816901,,0.024052819,2019,ID_spp
238.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.5,1,6.3,6.751636364,,0.003117245,2019,ID_spp
238.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.5,1,5.3,5.831413333,,0.002206183,2019,ID_spp
239,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,cf.purpurea,Nectandra cf.purpurea,1.5,1,6.6,7.018453608,,0.003421194,2019,cf
240,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,1.9,1,37,22.06098266,,0.107521009,2019,ID_spp
241,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.5,1,5.1,5.641447721,,0.002042821,2019,ID_spp
242,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.5,1,17.3,14.42016162,,0.023506182,2019,Genus id number plot
243,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.55,1,31.8,20.5010625,,0.079422604,2019,ID_spp
244,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Moraceae,Ficus,cervantesiana,Ficus cervantesiana,2.9,1,41.8,23.30632432,,0.137227909,2019,ID_spp
245,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Phyllanthaceae,Hieronyma,duquei,Hieronyma duquei,1.7,1,14.5,12.81092077,,0.016512996,2019,ID_spp
246,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Rubiaceae,Elaeagia,utilis,Elaeagia utilis,2.6,1,56.7,26.31543307,,0.25249687,2019,ID_spp
247,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Solanaceae,Cestrum,megalophyllum,Cestrum megalophyllum,1.6,1,6.4,6.841036269,,0.003216991,2019,ID_spp
248,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,cf.purpurea,Nectandra cf.purpurea,1.75,1,5.4,5.925638298,,0.002290221,2019,cf
249,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6.8,7.194051282,,0.003631681,2019,ID_spp
250,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,1.3,0,,,K,0,2019,ID_spp
251.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,acutifolia,Nectandra acutifolia,1.7,1,18.2,14.89944444,,0.026015529,2019,ID_spp
251.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,acutifolia,Nectandra acutifolia,1.45,1,20.9,16.23981168,,0.034306977,2019,ID_spp
252.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8.5,8.616953317,,0.005674502,2019,ID_spp
252.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,5.3,5.831413333,,0.002206183,2019,ID_spp
253.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,5.6,6.112592593,,0.002463009,2019,ID_spp
254.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8,8.210945274,,0.005026548,2019,ID_spp
254.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.8,8.0457,,0.004778362,2019,ID_spp
254.3,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6.4,6.841036269,,0.003216991,2019,ID_spp
254.4,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7,7.367857143,,0.003848451,2019,ID_spp
255,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Rubiaceae,Elaeagia,utilis,Elaeagia utilis,1.45,1,10.3,9.999482353,,0.008332289,2019,ID_spp
256,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6.6,7.018453608,,0.003421194,2019,ID_spp
257,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.7,1,20.8,16.19260377,,0.033979466,2019,ID_spp
258,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.3,0,,,K,0,2019,Genus id number plot
259,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,2,1,30,19.90032154,,0.070685835,2019,ID_spp
260,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.9,1,32.6,20.75734568,,0.083468975,2019,ID_spp
261,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.3,7.625265823,,0.004185387,2019,ID_spp
262,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,1inECPI_INTI_01,Ocotea 1inECPI_INTI_01,1.3,0,,,K,0,2019,Genus id number plot
263,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.45,1,5.3,5.831413333,,0.002206183,2019,ID_spp
264,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.75,1,11.6,10.92730594,,0.010568318,2019,Genus id number plot
265,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8.1,8.292952854,,0.005152997,2019,ID_spp
266,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Ceroxylon,echinulatum,Ceroxylon echinulatum,1.6,1,31,20.23829114,,0.075476764,2019,ID_spp
267,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Cyatheaceae,Cyathea,1inECPI_INTI_01,Cyathea 1inECPI_INTI_01,1.3,1,8.4,8.536551724,,0.005541769,2019,Genus id number plot
268,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.7,1,32.4,20.69386997,,0.082447958,2019,ID_spp
269.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6.1,6.571436031,,0.002922467,2019,ID_spp
269.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,5.8,6.297578947,,0.002642079,2019,ID_spp
270,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.3,1,11.9,11.13365079,,0.011122023,2019,Genus id number plot
271,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,2,1,43,23.59281915,,0.14522012,2019,ID_spp
272,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Solanaceae,Cuatresia,cuspidata,Cuatresia cuspidata,1.5,1,5.8,6.297578947,,0.002642079,2019,ID_spp
273,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Cyatheaceae,Cyathea,1inECPI_INTI_01,Cyathea 1inECPI_INTI_01,1.3,1,9.5,9.399760192,,0.007088218,2019,Genus id number plot
274,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.5,1,39.4,22.70452514,,0.121922069,2019,ID_spp
275.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.5,1,7.5,7.794710327,,0.004417865,2019,ID_spp
275.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.5,1,8.6,8.696960784,,0.005808805,2019,ID_spp
275.3,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.65,1,6.3,6.751636364,,0.003117245,2019,ID_spp
275.4,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,5.6,6.112592593,,0.002463009,2019,ID_spp
276,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Euphorbiaceae,Sapium,laurifolium,Sapium laurifolium,1.75,0,,,K,0,2019,ID_spp
277.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.75,1,8.2,8.374554455,,0.005281017,2019,ID_spp
277.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8.4,8.536551724,,0.005541769,2019,ID_spp
278,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.3,1,24.4,17.78699647,,0.046759465,2019,Genus id number plot
279.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.8,1,7.7,7.96245614,,0.004656626,2019,ID_spp
279.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.75,1,7.4,7.71020202,,0.00430084,2019,ID_spp
279.3,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6.1,6.571436031,,0.002922467,2019,ID_spp
279.4,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.45,1,8.6,8.696960784,,0.005808805,2019,ID_spp
279.5,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.45,1,6.2,6.661770833,,0.003019071,2019,ID_spp
280,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,1.6,1,39.2,22.65254902,,0.120687423,2019,ID_spp
281,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Clusiaceae,Tovomita,croatii,Tovomita croatii,1.3,1,10.6,10.21859813,,0.008824734,2019,ID_spp
282,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.7,1,26.4,18.58812287,,0.05473911,2019,ID_spp
283,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Fabaceae,Inga,alatocarpa,Inga alatocarpa,1.6,0,,,K,0,2019,ID_spp
284,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.3,1,7.5,7.794710327,,0.004417865,2019,cf
285,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.3,1,14.9,13.05252654,,0.017436625,2019,Genus id number plot
286,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Cyatheaceae,Cyathea,1inECPI_INTI_01,Cyathea 1inECPI_INTI_01,1.6,0,,,K,0,2019,Genus id number plot
287,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Phyllanthaceae,Hieronyma,duquei,Hieronyma duquei,1.3,1,16.2,13.81016529,,0.020611989,2019,ID_spp
288,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.8,8.0457,,0.004778362,2019,ID_spp
289,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.3,1,5.4,5.925638298,,0.002290221,2019,cf
290,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.3,1,6.2,6.661770833,,0.003019071,2019,cf
291,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Boraginaceae,Cordia,1inECPI_INTI_01,Cordia 1inECPI_INTI_01,1.3,1,13.5,12.18840263,,0.014313882,2019,Genus id number plot
292,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Chloranthaceae,Hedyosmum,cuatrecazanum,Hedyosmum cuatrecazanum,1.65,1,16.5,13.97926078,,0.021382465,2019,ID_spp
293.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.6,7.87879397,,0.00453646,2019,ID_spp
293.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,6.6,7.018453608,,0.003421194,2019,ID_spp
294.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.5,1,7.2,7.539898477,,0.004071504,2019,ID_spp
294.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.45,1,7.4,7.71020202,,0.00430084,2019,ID_spp
295,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Ceroxylon,echinulatum,Ceroxylon echinulatum,1.7,1,29.9,19.86592593,,0.070215381,2019,ID_spp
296.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.6,1,5.9,6.389343832,,0.002733971,2019,cf
296.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.6,1,5.3,5.831413333,,0.002206183,2019,cf
297,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Sabiaceae,Meliosma,echeverryana,Meliosma echeverryana,1.75,1,20.1,15.85709369,,0.031730871,2019,ID_spp
298,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.3,0,,,K,0,2019,cf
299,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Piperaceae,Piper,cf.obliquum,Piper cf.obliquum,1.5,1,9.8,9.627333333,,0.007542964,2019,cf
300,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.5,1,11.5,10.85789474,,0.010386891,2019,ID_spp
301,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Moraceae,Ficus,dulciaria,Ficus dulciaria,1.5,1,9.8,9.627333333,,0.007542964,2019,ID_spp
302,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Urticaceae,Boehmeria,caudata,Boehmeria caudata,1.3,0,,,K,0,2019,ID_spp
303.1,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8.1,8.292952854,,0.005152997,2019,ID_spp
303.2,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,8.5,8.616953317,,0.005674502,2019,ID_spp
303.3,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Arecaceae,Prestoea,acuminata,Prestoea acuminata,1.3,1,7.5,7.794710327,,0.004417865,2019,ID_spp
304,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Euphorbiaceae,Sapium,laurifolium,Sapium laurifolium,1.3,1,10.1,9.851678487,,0.008011847,2019,ID_spp
305,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Sabiaceae,Meliosma,echeverryana,Meliosma echeverryana,1.45,1,5.9,6.389343832,,0.002733971,2019,ID_spp
306,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Lauraceae,Ocotea,pichinchensis,Ocotea pichinchensis,1.3,1,9.5,9.399760192,,0.007088218,2019,ID_spp
307,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Euphorbiaceae,Sapium,laurifolium,Sapium laurifolium,2,1,29.5,19.72722853,,0.068349275,2019,ID_spp
308,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Symplocaceae,Symplocos,fuliginosa,Symplocos fuliginosa,1.6,1,8.2,8.374554455,,0.005281017,2019,ID_spp
309,Ecuador,ECPI_INTI_01,Intillacta,Pichincha,1,1879,0.050588533,-78.72329779,Euphorbiaceae,Sapium,laurifolium,Sapium laurifolium,1.6,1,8.1,8.292952854,,0.005152997,2019,ID_spp
