id,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,verbatimElevation,family,genus,specificEpithet,scientificName,scientificNameAuthorship,occurrenceRemarks,dynamicProperties,verbatimAttributes,references,reproductiveCondition
112746,INABIOEC,Juergen Homeier,1999-04-10,1999.0,4.0,10.0,Ecuador,-79.0667,-3.9667,,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"tree, flowers",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=112746,
112764,INABIOEC,Fernando Hurtado,1988-11-10,1988.0,11.0,10.0,Ecuador,-77.6667,-0.7167,1230 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,Árbol de 12 m con frutos espinosos rojisos; cortado en chacra. Damoa yura.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=112764,
112833,INABIOEC,Gwilym Peter Lewis,0000-00-00,1996.0,0.0,0.0,Ecuador,-79.0,-4.0333,1600 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Tree, 6 m x 25 cm diam., bark smooth, patched various shades of grey, crown fairly dense; leaves dull green with blue tinge, very slightly pale below; fruits yellow-cream and or pinkish red. Remnant tree of bosque by roadside.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=112833,
112834,INABIOEC,Gwilym Peter Lewis,0000-00-00,1997.0,0.0,0.0,Ecuador,-79.5667,-4.3333,2000 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Tree, 10 m x 3035 cm diam. bark dark grey-black; leaves mid-blue-green with grey tinge; sepals pale yellow green, petals cream, filaments cream to very pale green, anthers yellow. On steep slope of small valley.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=112834,
113121,INABIOEC,Mayra Quishpe,1999-02-13,1999.0,2.0,13.0,Ecuador,-77.6,-1.0667,450 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Árbol de 7 m, 13 cm de DAP. Corteza fisurada, madera suave. Frutos maduros cafés.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113121,
113127,INABIOEC,Wilson Quizhpe,2002-08-25,2002.0,8.0,25.0,Ecuador,-78.6864,-4.3064,1050 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,Árbol 12 m. 25 cm DAP. Frutos maduros.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113127,
113129,INABIOEC,Wilson Quizhpe,2008-03-27,2008.0,3.0,27.0,Ecuador,-78.6078,-3.8111,1400 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,Árbol de 15 m de alto. Hojas ásperas. Flores de color blanco.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113129,
113130,INABIOEC,Wilson Quizhpe,2005-03-15,2005.0,3.0,15.0,Ecuador,-78.9686,-4.7261,2100 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Árbol de 15-20 m., hojas ásperas, envés blanquecino, semillas estrelladas, secas.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113130,
113268,INABIOEC,Juan Carlos Valenzuela,1999-02-15,1999.0,2.0,15.0,Ecuador,-77.6,-1.0667,450 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Árbol 7 m. Flores en panícula rosadas, múltiples filamentos estrellados.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113268,
113287,INABIOEC,José Homero Vargas López,1999-08-14,1999.0,8.0,14.0,Ecuador,-77.7333,-0.2167,1740 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Árbol de 12 m, botones florales verdes.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113287,
113288,INABIOEC,José Homero Vargas López,1999-07-29,1999.0,7.0,29.0,Ecuador,-78.2833,-1.3833,1630 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Árbol de 6 m, inflorescencia café-liliácea. Nombre vernacular: balso. Informante: Manuel Sánchez.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113288,
113304,INABIOEC,José Homero Vargas López,2004-01-27,2004.0,1.0,27.0,Ecuador,-78.1667,0.8,1440 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,"Árbol de 10 m. Flores verdes pálido. Nombre común: ""balso""",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113304,
113349,INABIOEC,Jorge Zaruma,1986-02-18,1986.0,2.0,18.0,Ecuador,-77.01666,-0.43333,250 m,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,L.,,,Árbol 12 m. altura y 15 cm. dap. Flores blancas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113349,
112940,INABIOEC,David A. Neill,1985-09-21,1985.0,9.0,21.0,Ecuador,-76.91666,-0.25,450 m,Malvaceae,Heliocarpus,popayanensis,Heliocarpus popayanensis,Kunth,,,"Árbol de 12 m, en crecimiento secundario. Flores verdes-amarillentas. Nombre común: 'Zapan'.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=112940,
113348,INABIOEC,Jorge Zaruma,0000-00-00,1985.0,7.0,0.0,Ecuador,-78.5667,-3.45,700 m,Malvaceae,Heliocarpus,popayanensis,Heliocarpus popayanensis,Kunth,,,"Árbol de 18 m, flores rosadas, semillas aladas, numerosas, creciendo en bosque secundario.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113348,
113351,INABIOEC,Jorge Zaruma,1985-04-08,1985.0,4.0,8.0,Ecuador,-77.16666,-0.4,250 m,Malvaceae,Heliocarpus,popayanensis,Heliocarpus popayanensis,Kunth,,,Árbol de 15 m; bosque secundario; flores cafés.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=113351,
155528,INABIOEC,Calaway Homer Dodson,1984-04-07,1984.0,4.0,7.0,Ecuador,-78.916,-0.25,1100 m,Malvaceae,Heliocarpus,popayanensis,Heliocarpus popayanensis,Kunth,,,Tree to 20 m. Flowers green. Common. Fruits reddish when ripe.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=155528,
23810,INABIOEC,Milton Tirado,1993-10-23,1993.0,10.0,23.0,Ecuador,-78.75,0.8167,250 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 4-5 m de altura. Receptáculo verde. Frutos amarillos. Frutos Aparte.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=23810,
62751,INABIOEC,Carlos Aulestia,1992-11-22,1992.0,11.0,22.0,Ecuador,-78.5333333,0.9166667,900 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 8 m de altura. En bosque primario. Flores tubulares cremosas. Frutos redondos. Nombre común: castaño,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62751,
62755,INABIOEC,Carlos Aulestia,1992-07-20,1992.0,7.0,20.0,Ecuador,-78.6667,1.25,80 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 30 m de altura. En bosque primario. Frutos verde-ferrugíneos.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62755,
62758,INABIOEC,Carlos Aulestia,1992-09-21,1992.0,9.0,21.0,Ecuador,-78.55,1.1333,200 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol de 20 m de altura. En bosque primario. Cáliz persistente verde. Frutos alargados amarillos, localizados en el ápice de las ramas.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62758,
62761,INABIOEC,Carlos Aulestia,1993-02-18,1993.0,2.0,18.0,Ecuador,-78.2667,1.0333,900 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol de 6 m de altura. En pendiente de bosque primario, terreno drenado. Frutos alargados verdes. Nombre común: ""sare"" (awapit); ""castaño"" (esp.).",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62761,
64645,INABIOEC,Carlos Eduardo Cerón Martínez,1990-06-11,1990.0,6.0,11.0,Ecuador,-79.11666,0.05,650 - 800 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 15 m de altura. Frutos redondos verde-canelas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=64645,
65502,INABIOEC,John Littner Clark,1995-05-05,1995.0,5.0,5.0,Ecuador,-79.73333,0.35,400 - 600 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Tree, 12 m tall. Calyx yellow, corolla white. Fruits seperate.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65502,
65505,INABIOEC,John Littner Clark,1996-02-12,1996.0,2.0,12.0,Ecuador,-79.73333,0.35,500 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Tree, 20 m tall. DBH 7.7 inches. Permanent plot-1, quad.-1, tree-16. Flower buds orange and erect.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65505,
67110,INABIOEC,Calaway Homer Dodson,1979-02-04,1979.0,2.0,4.0,Ecuador,-79.3,-0.61,600 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Tree 10 m tall (-15); buds tan; flowers white, anthers reversed.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=67110,
67779,INABIOEC,Alwyn Howard Gentry,1991-02-10,1991.0,2.0,10.0,Ecuador,-78.6167,0.1167,1550 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Tree 20 cm dbh, fruits brown.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=67779,
71025,INABIOEC,Edwin Narváez,2004-03-08,2004.0,3.0,8.0,Ecuador,-79.1333,0.5167,520 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 10 m. Calíz verde. Botón floral amarillo.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=71025,
71791,INABIOEC,Benjamin Øllgaard,1991-01-12,1991.0,1.0,12.0,Ecuador,-78.5833,0.7833,500-450 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"9 m tall tree, dbh 10 cm.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=71791,
72238,INABIOEC,Walter Armando Palacios Cuenca,1995-02-24,1995.0,2.0,24.0,Ecuador,-79.76833,0.325,550 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol de 6 m de altura, 10 cm DAP. Ramificación verticilada. Hojas papiráceas. Cáliz pardo. Frutos verde-amarillos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72238,
72248,INABIOEC,Walter Armando Palacios Cuenca,1993-09-06,1993.0,9.0,6.0,Ecuador,-78.8833,0.7167,150 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol 8 m de altura; 12 cm DAP. Ramificación 5-verticilada. Ramas horizontales. Hojas papiráceas. Cáliz verde-pardo. Semillas 5.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72248,
73316,INABIOEC,Carlos Quelal,1992-05-21,1992.0,5.0,21.0,Ecuador,-78.2667,1.0167,900 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbolito de 6 m de altura. En pendiente, bosque primario. Botones florales café-verdosos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=73316,
73319,INABIOEC,Carlos Quelal,1991-05-17,1991.0,5.0,17.0,Ecuador,-78.6667,0.1667,1500 - 1700 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol, 7 m de altura, 8 cm DAP. Bosque secundario. Botones alargados verde-amarillentos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=73319,
74037,INABIOEC,Daniel Rubio,1991-03-16,1991.0,3.0,16.0,Ecuador,-78.6,0.9333,250 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 20 m de altura; 20 cm DAP; en pendiente. Fuste recto. Copa angosta. Frutos amarillentos. Frutos aparte. Nombre común: zare,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74037,
74414,INABIOEC,Galo A. Tipaz,1992-05-23,1992.0,5.0,23.0,Ecuador,-78.2667,1.0333,1000 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol de 8 m de altura. Colectado en bosque primario, suelo de loma amarillo- café. Flores con cáliz amarillo. Corola crema. Nombre común: castaño",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74414,
74415,INABIOEC,Galo A. Tipaz,1992-06-19,1992.0,6.0,19.0,Ecuador,-78.4,1.0,650 - 100 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol de 10 m de altura, 15 cm DAP. En bosque primario, pendiente ligera; suelo amarillo-café. Frutos globosos amarillos, comestibles. Nombre común: casteño teiug (Frutos aparte_x0002_).",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74415,
74418,INABIOEC,Galo A. Tipaz,1992-08-17,1992.0,8.0,17.0,Ecuador,-78.41666,0.88333,1800 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Árbol de 6 m de altura, muy ramificado. En bosque primario, suelo negro-café. Botones florales verdes. Nombre común: castaño",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74418,
74582,INABIOEC,Milton Tirado,1993-09-20,1993.0,9.0,20.0,Ecuador,-78.8833,0.7167,200 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbol de 10 m de altura. Brácteas amarillentas. Flores cremas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74582,
74769,INABIOEC,Juan Carlos Valenzuela,1999-10-20,1999.0,10.0,20.0,Ecuador,-78.6,0.9833,385 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,Árbolito 5 m. Flor blanca.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74769,
75591,INABIOEC,Grady Linder Webster,1990-07-14,1990.0,7.0,14.0,Ecuador,-78.6333,0.1167,1700-1800 m,Malvaceae,Matisia,castano,Matisia castano,H. Karst. & Triana,,,"Tree 15 m high, 1 dm DBH, near Base Camp 1; buds erect, yellowish-brown.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=75591,
23552,INABIOEC,Milton Tirado,1993-10-28,1993.0,10.0,28.0,Ecuador,-78.75,0.816667,250 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 25-30 m de altura. Frutos amarillentos. Frutos Aparte.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=23552,
48624,INABIOEC,Milton Tirado,1994-09-19,1994.0,9.0,19.0,Ecuador,-78.75,0.816667,200 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Árbol de 20-25 m de altura, 17.7 cm DAP. Estéril. Árbol # 15-04.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48624,
48625,INABIOEC,Milton Tirado,1995-03-25,1995.0,3.0,25.0,Ecuador,-78.75,0.816667,200 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Árbol de 20-25 m de altura, 11.1 cm DAP. Fruto amarillo. Árbol # 22-02. FRUTOS APARTE.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48625,
62691,INABIOEC,William Surprison Alverson,1990-06-03,1990.0,6.0,3.0,Ecuador,-79.3166667,-0.55,600 - 700 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Small sterile tree, ca. 6 m tall, in gap. Leaves dark green above, rigid. Centinela can be reached by driving 4 km E from Patricia Pilar, crossing the rivers Palenque and Bimbe, then turning left (upslope) for ca. 10 km to the high point of road near a schoolhouse. Patricia Pilar itself is on the Santo Domingo de los Colorados to Quevedo highway, ca. 40 km S of Santo Domingo.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62691,
62762,INABIOEC,Carlos Aulestia,1993-03-22,1993.0,3.0,22.0,Ecuador,-78.43333,0.86666,250 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Árbol de 10 m de altura; 15 cm DAP. En bosque secundario. Botones florales verdes con marrón. Frutos redondos verdes. Nombre común: ""sapote de monte""",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62762,
62763,INABIOEC,Carlos Aulestia,1992-09-21,1992.0,9.0,21.0,Ecuador,-78.55,1.1333,200 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 15 m de altura. En bosque primario. Flores blancas con rosado. Frutos alargados cafés que nacen en la rama.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62763,
62764,INABIOEC,Carlos Aulestia,1992-07-20,1992.0,7.0,20.0,Ecuador,-78.6667,1.25,80 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 12 m de altura. En bosque primario. Frutos alargados verdes; comestibles.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62764,
64647,INABIOEC,Carlos Eduardo Cerón Martínez,1989-04-29,1989.0,4.0,29.0,Ecuador,-77.45,-0.63333,1000 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Árbol de 15 m. delgado. Frutos en las ramitas de 5-6 cm. de largo, elípticos, amarillos. Los frutos se chupan. Nombre Quichua: ""Sapote muyo""",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=64647,
65501,INABIOEC,John Littner Clark,1995-05-10,1995.0,5.0,10.0,Ecuador,-79.73333,0.35,400 - 600 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Tree, 15 m tall. Fruits ramiflorous. Calyx green, fruit orange. Fruits seperate.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65501,
65507,INABIOEC,John Littner Clark,1994-12-16,1994.0,12.0,16.0,Ecuador,-79.73333,0.35,400 - 600 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Understory tree in mature forest. Fruits ramiflorous.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65507,
67111,INABIOEC,Calaway Homer Dodson,1980-04-06,1980.0,4.0,6.0,Ecuador,-79.3,-0.61666,600 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Tree 20 m tall. Fruits orange.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=67111,
68221,INABIOEC,Juergen Homeier,2008-04-13,2008.0,4.0,13.0,Ecuador,-77.7483,-0.68,,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"tree, plot 66 #2088",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=68221,
69548,INABIOEC,Lars Peter Kivst,1982-08-01,1982.0,8.0,1.0,Ecuador,-78.9167,0.8,100 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Tree, 10 m tall. Calyx green. Petals red. Nom. Vern.: Gé sapote (Cayapa); Use: The fruits are eaten.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=69548,
70700,INABIOEC,Patricio Méndez,1993-02-20,1993.0,2.0,20.0,Ecuador,-78.9167,0.7167,150 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 7 m de altura; 14 cm DAP. En terreno plano. Fuste con ramas horizontales y gruesas. Hojas con pilosidades. Flores grandes con estambres rosados. Árbol # 02.17.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=70700,
71275,INABIOEC,David A. Neill,1998-08-27,1998.0,8.0,27.0,Ecuador,-79.9,-0.21666,60 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Subcanopy tree to 20 m tall, 25 cm diameter. Branches verticillate, horizontal. Corolla dark red. Staminal column cream-whitish. Fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=71275,
72244,INABIOEC,Walter Armando Palacios Cuenca,1993-09-06,1993.0,9.0,6.0,Ecuador,-78.8833,0.7167,150 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 5 m de altura; 12.5 cm DAP. Hojas membranosas. Árbol # 23.4.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72244,
72245,INABIOEC,Walter Armando Palacios Cuenca,1988-07-08,1988.0,7.0,8.0,Ecuador,-78.8167,1.2167,80 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Árbol 6 m de altura, bastante común en el subdosel del bosque primario. Ramificación verticilada. Frutos globosos verdes.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72245,
72252,INABIOEC,Walter Armando Palacios Cuenca,1991-10-26,1991.0,10.0,26.0,Ecuador,-78.7,-4.2667,930 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 5 m de altura; 6 cm DAP. Ramificación verticilada. Fruto solitario.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72252,
72254,INABIOEC,Walter Armando Palacios Cuenca,1993-09-03,1993.0,9.0,3.0,Ecuador,-78.9333,0.75,100 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 15 m de altura; 20 cm DAP. Ramificación verticilada. Hojas membranosas. Fruto jóvenes verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72254,
73429,INABIOEC,Wilson Quizhpe,2002-11-05,2002.0,11.0,5.0,Ecuador,-78.6494,-4.4586,1100 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,"Árbol 20 m. 16 cm DAP, frutos verdosos con cáliz.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=73429,
74035,INABIOEC,Daniel Rubio,1991-04-15,1991.0,4.0,15.0,Ecuador,-78.65,1.15,80 m,Malvaceae,Matisia,giacomettoi,Matisia giacomettoi,Romero,,,Árbol de 8 m de altura; 7 cm DAP. Frutos globosos verdes. Fruto aparte. Nombre común: sapote,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74035,
